Date,Hour,Date : Hour hours,Cell Name,Downtime,TCH Drop rate,TCH Drops,TCH Congestion,SD Congestion,Traffic,Utilization,SS Drops,Qual Drops,TA Drops,Other Drops
19/06/2019,17,19/06/2019 : 17  hours,32023,0,0.84,34,0,0,19.2,32,9,10,9,6
19/06/2019,17,19/06/2019 : 17  hours,39243,0,0.89,14,0,0,5.4,9,0,7,4,3
19/06/2019,17,19/06/2019 : 17  hours,18743,0,0.67,11,0,0,22.8,38,3,2,4,2
19/06/2019,17,19/06/2019 : 17  hours,30053,0,0.57,13,0,0,23.4,39,2,9,2,0
19/06/2019,17,19/06/2019 : 17  hours,12463,0,0.78,18,0,0,21.6,36,8,2,1,7
19/06/2019,17,19/06/2019 : 17  hours,19563,0,0.55,28,0,0,16.8,28,5,10,3,10
19/06/2019,17,19/06/2019 : 17  hours,39123,0,0.72,36,0,0,25.8,43,10,10,10,6
19/06/2019,18,19/06/2019 : 18  hours,10041,0,0.36,10,0,0,4.8,8,1,5,4,0
19/06/2019,18,19/06/2019 : 18  hours,12561,0,0.02,9,0,0,10.8,18,5,1,1,2
19/06/2019,18,19/06/2019 : 18  hours,26091,0,0.62,35,0,0,25.2,42,10,8,8,9
19/06/2019,18,19/06/2019 : 18  hours,31141,0,0.73,20,0,0,6.6,11,6,7,4,3
19/06/2019,18,19/06/2019 : 18  hours,34151,0,0.68,26,0,0,20.4,34,10,9,7,0
19/06/2019,18,19/06/2019 : 18  hours,31031,0,0.45,20,0,0,6.6,11,3,6,8,3
19/06/2019,18,19/06/2019 : 18  hours,26111,0,0.1,13,0,0,2.4,4,2,1,6,4
19/06/2019,18,19/06/2019 : 18  hours,32011,0,0.57,25,0,0,20.4,34,10,8,0,7
19/06/2019,18,19/06/2019 : 18  hours,11281,0,0.73,18,0,0,25.2,42,8,0,3,7
19/06/2019,18,19/06/2019 : 18  hours,23141,0,0.92,10,0,0,12.6,21,0,3,4,3
19/06/2019,18,19/06/2019 : 18  hours,35361,0,0.89,13,0,0,22.8,38,3,1,7,2
19/06/2019,18,19/06/2019 : 18  hours,20061,0,0.46,29,0,0,0,0,10,7,5,7
19/06/2019,18,19/06/2019 : 18  hours,37151,0,0.53,18,0,0,16.2,27,9,5,2,2
19/06/2019,18,19/06/2019 : 18  hours,31161,0,0.54,20,0,0,24,40,4,5,6,5
19/06/2019,18,19/06/2019 : 18  hours,21131,0,1,23,0,0,25.2,42,8,4,7,4
19/06/2019,18,19/06/2019 : 18  hours,28361,0,0.08,19,0,0,19.2,32,5,3,8,3
19/06/2019,18,19/06/2019 : 18  hours,23611,0,0.05,26,0,0,9,15,5,3,8,10
19/06/2019,18,19/06/2019 : 18  hours,32021,0,0.66,14,0,0,14.4,24,8,3,1,2
19/06/2019,18,19/06/2019 : 18  hours,39241,0,0.64,24,0,0,24.6,41,7,4,9,4
19/06/2019,18,19/06/2019 : 18  hours,18741,0,0.45,19,0,0,12,20,2,9,8,0
19/06/2019,18,19/06/2019 : 18  hours,30051,0,0.33,12,0,0,20.4,34,1,3,5,3
19/06/2019,18,19/06/2019 : 18  hours,12461,0,0.99,9,0,0,1.8,3,4,4,0,1
19/06/2019,18,19/06/2019 : 18  hours,19561,0,0.25,14,0,0,0.6,1,6,3,4,1
19/06/2019,18,19/06/2019 : 18  hours,39121,0,0.08,30,0,0,21,35,10,3,9,8
19/06/2019,18,19/06/2019 : 18  hours,10042,0,0.19,28,0,0,11.4,19,10,4,10,4
19/06/2019,18,19/06/2019 : 18  hours,12562,0,0.69,18,0,0,7.2,12,7,1,7,3
19/06/2019,18,19/06/2019 : 18  hours,26092,0,0.75,17,0,0,18.6,31,1,4,3,9
19/06/2019,18,19/06/2019 : 18  hours,31142,0,0.56,24,0,0,16.8,28,10,3,5,6
19/06/2019,18,19/06/2019 : 18  hours,34152,0,0.66,15,0,0,22.2,37,4,2,4,5
19/06/2019,18,19/06/2019 : 18  hours,31032,0,0.16,16,0,0,17.4,29,1,5,1,9
19/06/2019,18,19/06/2019 : 18  hours,26112,0,0.84,26,0,0,14.4,24,0,10,8,8
19/06/2019,18,19/06/2019 : 18  hours,32012,0,0.66,22,0,0,8.4,14,4,10,4,4
19/06/2019,18,19/06/2019 : 18  hours,11282,0,0.16,27,0,0,9.6,16,8,6,3,10
19/06/2019,18,19/06/2019 : 18  hours,23142,0,0.38,28,0,0,9,15,2,9,9,8
19/06/2019,18,19/06/2019 : 18  hours,35362,0,0.34,16,0,0,13.8,23,2,6,1,7
19/06/2019,18,19/06/2019 : 18  hours,20062,0,0.45,9,0,0,6,10,4,0,1,4
19/06/2019,18,19/06/2019 : 18  hours,37152,0,0.3,24,0,0,3,5,9,5,8,2
19/06/2019,18,19/06/2019 : 18  hours,31162,0,0.82,16,0,0,16.8,28,3,4,5,4
19/06/2019,18,19/06/2019 : 18  hours,21132,0,0.32,12,0,0,25.8,43,5,3,3,1
19/06/2019,18,19/06/2019 : 18  hours,28362,0,0.72,25,0,0,15,25,10,8,2,5
19/06/2019,18,19/06/2019 : 18  hours,23612,0,0.42,25,0,0,7.2,12,9,9,0,7
19/06/2019,18,19/06/2019 : 18  hours,32022,0,0.06,25,0,0,3.6,6,5,9,1,10
19/06/2019,18,19/06/2019 : 18  hours,39242,0,0.87,22,0,0,8.4,14,2,10,7,3
19/06/2019,18,19/06/2019 : 18  hours,18742,0,0.63,21,0,0,8.4,14,1,5,9,6
19/06/2019,18,19/06/2019 : 18  hours,30052,0,0.76,8,0,0,0,0,1,6,1,0
19/06/2019,18,19/06/2019 : 18  hours,12462,0,0.37,29,0,0,14.4,24,8,3,9,9
19/06/2019,18,19/06/2019 : 18  hours,19562,0,0.75,17,0,0,12.6,21,5,3,4,5
19/06/2019,18,19/06/2019 : 18  hours,39122,0,0.73,16,0,0,6.6,11,1,5,4,6
19/06/2019,18,19/06/2019 : 18  hours,10043,0,0.72,17,0,0,21,35,7,2,4,4
19/06/2019,18,19/06/2019 : 18  hours,12563,0,0.7,8,0,0,24.6,41,2,6,0,0
19/06/2019,18,19/06/2019 : 18  hours,26093,0,0.15,27,0,0,15.6,26,7,10,3,7
19/06/2019,18,19/06/2019 : 18  hours,31143,0,0.71,19,0,0,16.8,28,6,5,4,4
19/06/2019,18,19/06/2019 : 18  hours,34153,0,0.54,20,0,0,12,20,8,0,7,5
19/06/2019,18,19/06/2019 : 18  hours,31033,0,0.08,23,0,0,8.4,14,8,5,4,6
19/06/2019,18,19/06/2019 : 18  hours,26113,0,0.24,20,0,0,10.8,18,4,5,9,2
19/06/2019,18,19/06/2019 : 18  hours,32013,0,0.13,24,0,0,12,20,9,5,2,8
19/06/2019,18,19/06/2019 : 18  hours,11283,0,0.13,13,0,0,19.2,32,3,0,9,1
19/06/2019,18,19/06/2019 : 18  hours,23143,0,0.77,19,0,0,10.8,18,2,10,5,2
19/06/2019,18,19/06/2019 : 18  hours,35363,0,0.47,27,0,0,19.8,33,1,7,9,10
19/06/2019,18,19/06/2019 : 18  hours,20063,0,0.92,15,0,0,9,15,1,7,4,3
19/06/2019,18,19/06/2019 : 18  hours,37153,0,0.35,30,0,0,18,30,5,8,9,8
19/06/2019,18,19/06/2019 : 18  hours,31163,0,0.82,28,0,0,8.4,14,9,5,7,7
19/06/2019,18,19/06/2019 : 18  hours,21133,0,0.85,18,0,0,11.4,19,0,8,1,9
19/06/2019,18,19/06/2019 : 18  hours,28363,0,0.43,17,0,0,27,45,8,6,3,0
19/06/2019,18,19/06/2019 : 18  hours,23613,0,0.89,26,0,0,4.8,8,7,4,8,7
19/06/2019,18,19/06/2019 : 18  hours,32023,0,0.65,15,0,0,13.8,23,0,4,5,6
19/06/2019,18,19/06/2019 : 18  hours,39243,0,0.24,16,0,0,3.6,6,8,0,4,4
19/06/2019,18,19/06/2019 : 18  hours,18743,0,0.94,18,0,0,12.6,21,4,0,5,9
19/06/2019,18,19/06/2019 : 18  hours,30053,0,0.27,20,0,0,25.2,42,10,6,1,3
19/06/2019,18,19/06/2019 : 18  hours,12463,0,0.87,26,0,0,3,5,9,5,8,4
19/06/2019,18,19/06/2019 : 18  hours,19563,0,0.52,23,0,0,16.8,28,5,9,9,0
19/06/2019,18,19/06/2019 : 18  hours,39123,0,0.36,21,0,0,2.4,4,1,10,2,8
19/06/2019,19,19/06/2019 : 19  hours,10041,0,0.02,31,0,0,21,35,9,8,5,9
19/06/2019,19,19/06/2019 : 19  hours,12561,0,0.05,11,0,0,4.8,8,4,1,0,6
19/06/2019,19,19/06/2019 : 19  hours,26091,0,0.66,23,0,0,22.8,38,8,8,7,0
19/06/2019,19,19/06/2019 : 19  hours,31141,0,0.16,32,0,0,17.4,29,10,7,7,8
19/06/2019,19,19/06/2019 : 19  hours,34151,0,0.49,10,0,0,21,35,1,3,3,3
19/06/2019,19,19/06/2019 : 19  hours,31031,0,0.74,25,0,0,22.2,37,9,4,6,6
19/06/2019,19,19/06/2019 : 19  hours,26111,0,0.79,14,0,0,0,0,4,6,3,1
19/06/2019,19,19/06/2019 : 19  hours,32011,0,0.15,13,0,0,10.8,18,2,6,1,4
19/06/2019,19,19/06/2019 : 19  hours,11281,0,0.94,17,0,0,7.8,13,2,8,1,6
19/06/2019,19,19/06/2019 : 19  hours,23141,0,0.33,8,0,0,18.6,31,0,2,6,0
19/06/2019,19,19/06/2019 : 19  hours,35361,0,0.17,13,0,0,9,15,6,0,2,5
19/06/2019,19,19/06/2019 : 19  hours,20061,0,0.1,22,0,0,20.4,34,6,3,9,4
19/06/2019,19,19/06/2019 : 19  hours,37151,0,0.51,17,0,0,19.2,32,7,0,10,0
19/06/2019,19,19/06/2019 : 19  hours,31161,0,0.68,26,0,0,9,15,1,8,7,10
19/06/2019,19,19/06/2019 : 19  hours,21131,0,0.09,22,0,0,18,30,10,5,0,7
19/06/2019,19,19/06/2019 : 19  hours,28361,0,0.12,33,0,0,23.4,39,7,9,10,7
19/06/2019,19,19/06/2019 : 19  hours,23611,0,0.63,21,0,0,24,40,3,7,6,5
19/06/2019,19,19/06/2019 : 19  hours,32021,0,0.47,20,0,0,3.6,6,3,6,3,8
19/06/2019,19,19/06/2019 : 19  hours,39241,0,0.83,30,0,0,25.2,42,10,5,10,5
19/06/2019,19,19/06/2019 : 19  hours,18741,0,0.42,14,0,0,18,30,6,8,0,0
19/06/2019,19,19/06/2019 : 19  hours,30051,0,0.05,17,0,0,0.6,1,5,3,7,2
19/06/2019,19,19/06/2019 : 19  hours,12461,0,0.3,19,0,0,21,35,0,10,2,7
19/06/2019,19,19/06/2019 : 19  hours,19561,0,0.41,29,0,0,27,45,7,6,7,9
19/06/2019,19,19/06/2019 : 19  hours,39121,0,0.21,13,0,0,23.4,39,2,3,2,6
19/06/2019,19,19/06/2019 : 19  hours,10042,0,0.66,10,0,0,13.2,22,0,4,2,4
19/06/2019,19,19/06/2019 : 19  hours,12562,0,0.15,16,0,0,10.2,17,3,3,9,1
19/06/2019,19,19/06/2019 : 19  hours,26092,0,0.12,19,0,0,18,30,8,8,1,2
19/06/2019,19,19/06/2019 : 19  hours,31142,0,0.5,21,0,0,10.8,18,2,3,6,10
19/06/2019,19,19/06/2019 : 19  hours,34152,0,0.47,24,0,0,5.4,9,8,8,3,5
19/06/2019,19,19/06/2019 : 19  hours,31032,0,0.31,28,0,0,4.2,7,10,7,1,10
19/06/2019,19,19/06/2019 : 19  hours,26112,0,0.18,21,0,0,19.2,32,6,8,1,6
19/06/2019,19,19/06/2019 : 19  hours,32012,0,0.37,15,0,0,9.6,16,1,8,2,4
19/06/2019,19,19/06/2019 : 19  hours,11282,0,0.58,16,0,0,18.6,31,4,1,6,5
19/06/2019,19,19/06/2019 : 19  hours,23142,0,0.12,20,0,0,16.8,28,4,3,6,7
19/06/2019,19,19/06/2019 : 19  hours,35362,0,0,20,0,0,19.2,32,3,6,8,3
19/06/2019,19,19/06/2019 : 19  hours,20062,0,0.11,16,0,0,12,20,4,10,2,0
19/06/2019,19,19/06/2019 : 19  hours,37152,0,0.38,23,0,0,22.2,37,8,7,0,8
19/06/2019,19,19/06/2019 : 19  hours,31162,0,0.63,27,0,0,1.8,3,10,6,9,2
19/06/2019,19,19/06/2019 : 19  hours,21132,0,0.01,10,0,0,16.2,27,2,1,0,7
19/06/2019,19,19/06/2019 : 19  hours,28362,0,0.6,16,0,0,11.4,19,5,0,3,8
19/06/2019,19,19/06/2019 : 19  hours,23612,0,0.59,11,0,0,5.4,9,1,0,5,5
19/06/2019,19,19/06/2019 : 19  hours,32022,0,0.22,26,0,0,9,15,6,5,8,7
19/06/2019,19,19/06/2019 : 19  hours,39242,0,0.7,14,0,0,19.8,33,1,1,6,6
19/06/2019,19,19/06/2019 : 19  hours,18742,0,0.07,16,0,0,7.2,12,5,1,8,2
19/06/2019,19,19/06/2019 : 19  hours,30052,0,0.13,26,0,0,6,10,2,8,10,6
19/06/2019,19,19/06/2019 : 19  hours,12462,0,0.11,24,0,0,0.6,1,6,4,9,5
19/06/2019,19,19/06/2019 : 19  hours,19562,0,0.56,33,0,0,22.8,38,9,8,8,8
19/06/2019,19,19/06/2019 : 19  hours,39122,0,0.8,17,0,0,23.4,39,8,2,5,2
19/06/2019,19,19/06/2019 : 19  hours,10043,0,0.35,15,0,0,23.4,39,2,2,7,4
19/06/2019,19,19/06/2019 : 19  hours,12563,0,0.39,11,0,0,6,10,2,5,4,0
19/06/2019,19,19/06/2019 : 19  hours,26093,0,0.45,19,0,0,24.6,41,7,5,3,4
19/06/2019,19,19/06/2019 : 19  hours,31143,0,0.05,25,0,0,21.6,36,4,10,9,2
19/06/2019,19,19/06/2019 : 19  hours,34153,0,0.19,22,0,0,21,35,5,1,9,7
19/06/2019,19,19/06/2019 : 19  hours,31033,0,0.97,19,0,0,2.4,4,0,9,0,10
19/06/2019,19,19/06/2019 : 19  hours,26113,0,0.36,14,0,0,21.6,36,10,4,0,0
19/06/2019,19,19/06/2019 : 19  hours,32013,0,0.86,11,0,0,3,5,2,5,2,2
19/06/2019,19,19/06/2019 : 19  hours,11283,0,0.88,20,0,0,16.2,27,4,9,4,3
19/06/2019,19,19/06/2019 : 19  hours,23143,0,0.35,24,0,0,24,40,10,5,9,0
19/06/2019,19,19/06/2019 : 19  hours,35363,0,0.8,17,0,0,13.2,22,1,7,8,1
19/06/2019,19,19/06/2019 : 19  hours,20063,0,0.72,26,0,0,16.2,27,10,7,9,0
19/06/2019,19,19/06/2019 : 19  hours,37153,0,0.74,25,0,0,7.2,12,4,9,10,2
19/06/2019,19,19/06/2019 : 19  hours,31163,0,0.78,21,0,0,19.2,32,10,4,7,0
19/06/2019,19,19/06/2019 : 19  hours,21133,0,0.43,12,0,0,14.4,24,2,1,3,6
19/06/2019,19,19/06/2019 : 19  hours,28363,0,0.13,26,0,0,19.8,33,5,9,10,2
19/06/2019,19,19/06/2019 : 19  hours,23613,0,0.36,23,0,0,0.6,1,6,9,2,6
19/06/2019,19,19/06/2019 : 19  hours,32023,0,0.73,11,0,0,22.8,38,6,2,2,1
19/06/2019,19,19/06/2019 : 19  hours,39243,0,0.35,29,0,0,16.2,27,10,3,7,9
19/06/2019,19,19/06/2019 : 19  hours,18743,0,0.75,30,0,0,5.4,9,7,10,9,4
19/06/2019,19,19/06/2019 : 19  hours,30053,0,0.59,24,0,0,1.2,2,3,7,10,4
19/06/2019,19,19/06/2019 : 19  hours,12463,0,0.61,13,0,0,22.8,38,6,0,2,5
19/06/2019,19,19/06/2019 : 19  hours,19563,0,0.12,19,0,0,16.2,27,5,0,9,5
19/06/2019,19,19/06/2019 : 19  hours,39123,0,0.79,24,0,0,12.6,21,6,10,8,0
19/06/2019,20,19/06/2019 : 20  hours,10041,0,0.66,12,0,0,16.8,28,1,7,0,4
19/06/2019,20,19/06/2019 : 20  hours,12561,0,0.67,28,0,0,6,10,7,8,10,3
19/06/2019,20,19/06/2019 : 20  hours,26091,0,0.25,23,0,0,22.2,37,2,4,9,8
19/06/2019,20,19/06/2019 : 20  hours,31141,0,0.53,13,0,0,4.2,7,3,5,5,0
19/06/2019,20,19/06/2019 : 20  hours,34151,0,0.92,27,0,0,8.4,14,7,5,6,9
19/06/2019,20,19/06/2019 : 20  hours,31031,0,0.31,26,0,0,4.2,7,8,7,2,9
19/06/2019,20,19/06/2019 : 20  hours,26111,0,0.76,20,0,0,4.8,8,6,2,5,7
19/06/2019,20,19/06/2019 : 20  hours,32011,0,0.75,21,0,0,0.6,1,5,10,2,4
19/06/2019,20,19/06/2019 : 20  hours,11281,0,0.66,21,0,0,9.6,16,3,5,4,9
19/06/2019,20,19/06/2019 : 20  hours,23141,0,0.95,27,0,0,0.6,1,3,8,9,7
19/06/2019,20,19/06/2019 : 20  hours,35361,0,0.7,29,0,0,12,20,7,10,6,6
19/06/2019,20,19/06/2019 : 20  hours,20061,0,0.45,12,0,0,22.8,38,1,3,1,7
19/06/2019,20,19/06/2019 : 20  hours,37151,0,0.15,23,0,0,4.2,7,8,4,2,9
19/06/2019,20,19/06/2019 : 20  hours,31161,0,0.27,22,0,0,5.4,9,9,7,3,3
19/06/2019,20,19/06/2019 : 20  hours,21131,0,0.96,23,0,0,3,5,3,2,8,10
19/06/2019,20,19/06/2019 : 20  hours,28361,0,0.35,16,0,0,11.4,19,2,4,5,5
19/06/2019,20,19/06/2019 : 20  hours,23611,0,0.55,17,0,0,6,10,8,2,4,3
19/06/2019,20,19/06/2019 : 20  hours,32021,0,0.23,19,0,0,21,35,7,0,3,9
19/06/2019,20,19/06/2019 : 20  hours,39241,0,0.66,17,0,0,8.4,14,8,3,5,1
19/06/2019,20,19/06/2019 : 20  hours,18741,0,0.51,21,0,0,7.2,12,0,9,8,4
19/06/2019,20,19/06/2019 : 20  hours,30051,0,0.52,30,0,0,14.4,24,7,5,8,10
19/06/2019,20,19/06/2019 : 20  hours,12461,0,0.5,34,0,0,22.2,37,8,10,10,6
19/06/2019,20,19/06/2019 : 20  hours,19561,0,0.29,26,0,0,20.4,34,10,5,5,6
19/06/2019,20,19/06/2019 : 20  hours,39121,0,0.5,11,0,0,22.8,38,5,4,0,2
19/06/2019,20,19/06/2019 : 20  hours,10042,0,0.5,14,0,0,7.8,13,4,1,9,0
19/06/2019,20,19/06/2019 : 20  hours,12562,0,0.53,18,0,0,12.6,21,7,4,2,5
19/06/2019,20,19/06/2019 : 20  hours,26092,0,0.53,16,0,0,6.6,11,8,0,3,5
19/06/2019,20,19/06/2019 : 20  hours,31142,0,0.78,20,0,0,18.6,31,6,4,5,5
19/06/2019,20,19/06/2019 : 20  hours,34152,0,0.86,19,0,0,7.8,13,1,6,8,4
19/06/2019,20,19/06/2019 : 20  hours,31032,0,0.51,23,0,0,1.2,2,9,2,9,3
19/06/2019,20,19/06/2019 : 20  hours,26112,0,0.57,11,0,0,4.2,7,7,4,0,0
19/06/2019,20,19/06/2019 : 20  hours,32012,0,0.71,18,0,0,22.2,37,7,6,0,5
19/06/2019,20,19/06/2019 : 20  hours,11282,0,0.42,25,0,0,18.6,31,10,0,8,7
19/06/2019,20,19/06/2019 : 20  hours,23142,0,0.98,11,0,0,3.6,6,0,2,2,7
19/06/2019,20,19/06/2019 : 20  hours,35362,0,0.48,26,0,0,25.8,43,8,7,8,3
19/06/2019,20,19/06/2019 : 20  hours,20062,0,0.9,26,0,0,7.2,12,8,10,5,3
19/06/2019,20,19/06/2019 : 20  hours,37152,0,0.12,22,0,0,16.8,28,4,9,4,5
19/06/2019,20,19/06/2019 : 20  hours,31162,0,0.18,27,0,0,22.8,38,10,8,3,6
19/06/2019,20,19/06/2019 : 20  hours,21132,0,0.2,18,0,0,15.6,26,1,7,3,7
19/06/2019,20,19/06/2019 : 20  hours,28362,0,0.97,17,0,0,12.6,21,9,4,0,4
19/06/2019,20,19/06/2019 : 20  hours,23612,0,0.48,16,0,0,7.8,13,6,3,7,0
19/06/2019,20,19/06/2019 : 20  hours,32022,0,0.23,22,0,0,6,10,1,7,9,5
19/06/2019,20,19/06/2019 : 20  hours,39242,0,0.74,23,0,0,3,5,2,6,8,7
19/06/2019,20,19/06/2019 : 20  hours,18742,0,0.81,11,0,0,21.6,36,2,6,0,3
19/06/2019,20,19/06/2019 : 20  hours,30052,0,0.91,16,0,0,27,45,0,9,1,6
19/06/2019,20,19/06/2019 : 20  hours,12462,0,0.11,25,0,0,21.6,36,2,8,7,8
19/06/2019,20,19/06/2019 : 20  hours,19562,0,0.36,11,0,0,27,45,0,9,2,0
19/06/2019,20,19/06/2019 : 20  hours,39122,0,0.97,15,0,0,5.4,9,0,2,5,8
19/06/2019,20,19/06/2019 : 20  hours,10043,0,0.35,25,0,0,1.2,2,7,10,6,2
19/06/2019,20,19/06/2019 : 20  hours,12563,0,0.89,23,0,0,14.4,24,0,8,5,10
19/06/2019,20,19/06/2019 : 20  hours,26093,0,0.78,25,0,0,13.2,22,7,6,8,4
19/06/2019,20,19/06/2019 : 20  hours,31143,0,0.67,24,0,0,14.4,24,7,4,4,9
19/06/2019,20,19/06/2019 : 20  hours,34153,0,0.7,24,0,0,20.4,34,6,1,9,8
19/06/2019,20,19/06/2019 : 20  hours,31033,0,0.53,18,0,0,1.2,2,2,8,1,7
19/06/2019,20,19/06/2019 : 20  hours,26113,0,0.47,20,0,0,12,20,10,3,2,5
19/06/2019,20,19/06/2019 : 20  hours,32013,0,0.36,28,0,0,7.2,12,9,0,10,9
19/06/2019,20,19/06/2019 : 20  hours,11283,0,0.38,25,0,0,8.4,14,10,1,5,9
19/06/2019,20,19/06/2019 : 20  hours,23143,0,0.19,22,0,0,0.6,1,2,5,5,10
19/06/2019,20,19/06/2019 : 20  hours,35363,0,0.11,21,0,0,6,10,5,10,0,6
19/06/2019,20,19/06/2019 : 20  hours,20063,0,0.44,25,0,0,15.6,26,0,7,9,9
19/06/2019,20,19/06/2019 : 20  hours,37153,0,0.28,24,0,0,9.6,16,9,9,6,0
19/06/2019,20,19/06/2019 : 20  hours,31163,0,0.1,8,0,0,25.2,42,0,0,2,6
19/06/2019,20,19/06/2019 : 20  hours,21133,0,0.53,14,0,0,9.6,16,8,0,2,4
19/06/2019,20,19/06/2019 : 20  hours,28363,0,0.21,7,0,0,18.6,31,0,0,6,1
19/06/2019,20,19/06/2019 : 20  hours,23613,0,0.35,15,0,0,12.6,21,0,3,7,5
19/06/2019,20,19/06/2019 : 20  hours,32023,0,0.24,21,0,0,20.4,34,4,7,1,9
19/06/2019,20,19/06/2019 : 20  hours,39243,0,0.66,32,0,0,27,45,7,8,9,8
19/06/2019,20,19/06/2019 : 20  hours,18743,0,0.39,22,0,0,3,5,7,9,2,4
19/06/2019,20,19/06/2019 : 20  hours,30053,0,0.96,29,0,0,19.8,33,6,8,6,9
19/06/2019,20,19/06/2019 : 20  hours,12463,0,0.88,15,0,0,12.6,21,4,0,1,10
19/06/2019,20,19/06/2019 : 20  hours,19563,0,0.32,13,0,0,10.8,18,2,1,9,1
19/06/2019,20,19/06/2019 : 20  hours,39123,0,0.92,11,0,0,4.8,8,0,2,1,8
19/06/2019,21,19/06/2019 : 21  hours,10041,0,0.45,15,0,0,7.2,12,8,2,5,0
19/06/2019,21,19/06/2019 : 21  hours,12561,0,0.34,13,0,0,21,35,5,1,6,1
19/06/2019,21,19/06/2019 : 21  hours,26091,0,0.69,30,0,0,0,0,7,4,10,9
19/06/2019,21,19/06/2019 : 21  hours,31141,0,0.02,13,0,0,12,20,4,2,1,6
19/06/2019,21,19/06/2019 : 21  hours,34151,0,0.14,15,0,0,7.2,12,0,6,3,6
19/06/2019,21,19/06/2019 : 21  hours,31031,0,0.4,22,0,0,22.8,38,5,9,0,8
19/06/2019,21,19/06/2019 : 21  hours,26111,0,0.08,22,0,0,17.4,29,10,4,8,0
19/06/2019,21,19/06/2019 : 21  hours,32011,0,0.35,7,0,0,18.6,31,0,4,1,2
19/06/2019,21,19/06/2019 : 21  hours,11281,0,0.68,20,0,0,12,20,2,4,4,10
19/06/2019,21,19/06/2019 : 21  hours,23141,0,0.63,26,0,0,12.6,21,2,9,10,5
19/06/2019,21,19/06/2019 : 21  hours,35361,0,0.09,18,0,0,13.8,23,4,6,0,8
19/06/2019,21,19/06/2019 : 21  hours,20061,0,0.46,15,0,0,4.2,7,1,1,5,8
19/06/2019,21,19/06/2019 : 21  hours,37151,0,0.57,24,0,0,3.6,6,6,1,7,10
19/06/2019,21,19/06/2019 : 21  hours,31161,0,0.79,29,0,0,14.4,24,9,10,1,9
19/06/2019,21,19/06/2019 : 21  hours,21131,0,0.19,21,0,0,13.2,22,9,4,2,6
19/06/2019,21,19/06/2019 : 21  hours,28361,0,0.96,29,0,0,24.6,41,8,7,10,4
19/06/2019,21,19/06/2019 : 21  hours,23611,0,0.91,26,0,0,15.6,26,1,8,10,7
19/06/2019,21,19/06/2019 : 21  hours,32021,0,0.07,27,0,0,4.2,7,8,10,9,0
19/06/2019,21,19/06/2019 : 21  hours,39241,0,0.86,10,0,0,22.8,38,1,0,8,1
19/06/2019,21,19/06/2019 : 21  hours,18741,0,0.85,23,0,0,27,45,0,10,3,10
19/06/2019,21,19/06/2019 : 21  hours,30051,0,0.94,20,0,0,16.8,28,5,2,9,4
19/06/2019,21,19/06/2019 : 21  hours,12461,0,0.22,26,0,0,4.8,8,0,10,7,9
19/06/2019,21,19/06/2019 : 21  hours,19561,0,0.81,23,0,0,1.8,3,10,9,4,0
19/06/2019,21,19/06/2019 : 21  hours,39121,0,0.45,22,0,0,10.8,18,8,6,0,8
19/06/2019,21,19/06/2019 : 21  hours,10042,0,0.34,7,0,0,15,25,1,5,0,1
19/06/2019,21,19/06/2019 : 21  hours,12562,0,0.58,20,0,0,1.8,3,3,6,9,2
19/06/2019,21,19/06/2019 : 21  hours,26092,0,0.25,8,0,0,24.6,41,0,0,2,6
19/06/2019,21,19/06/2019 : 21  hours,31142,0,0.77,18,0,0,5.4,9,2,5,5,6
19/06/2019,21,19/06/2019 : 21  hours,34152,0,0.45,19,0,0,15.6,26,1,4,5,9
19/06/2019,21,19/06/2019 : 21  hours,31032,0,0.52,8,0,0,17.4,29,0,1,1,6
19/06/2019,21,19/06/2019 : 21  hours,26112,0,0.75,26,0,0,19.2,32,6,9,8,3
19/06/2019,21,19/06/2019 : 21  hours,32012,0,0.86,14,0,0,15.6,26,10,3,0,1
19/06/2019,21,19/06/2019 : 21  hours,11282,0,0.81,16,0,0,21.6,36,2,3,9,2
19/06/2019,21,19/06/2019 : 21  hours,23142,0,0.91,27,0,0,3,5,5,8,7,7
19/06/2019,21,19/06/2019 : 21  hours,35362,0,0.84,23,0,0,26.4,44,10,3,2,8
19/06/2019,21,19/06/2019 : 21  hours,20062,0,0.09,14,0,0,8.4,14,5,5,0,4
19/06/2019,21,19/06/2019 : 21  hours,37152,0,0.22,18,0,0,21.6,36,2,7,9,0
19/06/2019,21,19/06/2019 : 21  hours,31162,0,0.1,28,0,0,10.2,17,10,4,4,10
19/06/2019,21,19/06/2019 : 21  hours,21132,0,0.69,20,0,0,18.6,31,6,9,2,3
19/06/2019,21,19/06/2019 : 21  hours,28362,0,0.17,9,0,0,15.6,26,2,3,2,2
19/06/2019,21,19/06/2019 : 21  hours,23612,0,0.15,17,0,0,23.4,39,3,10,0,4
19/06/2019,21,19/06/2019 : 21  hours,32022,0,0.47,17,0,0,17.4,29,2,6,0,9
19/06/2019,21,19/06/2019 : 21  hours,39242,0,0.76,20,0,0,4.2,7,3,5,10,2
19/06/2019,21,19/06/2019 : 21  hours,18742,0,0.54,24,0,0,21.6,36,4,9,7,4
19/06/2019,21,19/06/2019 : 21  hours,30052,0,0.86,16,0,0,6.6,11,4,2,3,7
19/06/2019,21,19/06/2019 : 21  hours,12462,0,0.87,7,0,0,24,40,3,2,2,0
